dataset,variant,mode,query,n_db,n_relevant,rho,p_at_5,p_at_10,ndcg_at_10
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_agreeableness_trust,93,6,0.6552475306615737,0.6,0.5,0.9362763931750593
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness,93,19,0.7292829220256034,1.0,0.9,0.9537159967929633
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_organization,93,9,0.6991137238518694,0.8,0.8,0.9486834015725762
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_productiveness,93,18,0.7537972606009966,1.0,0.9,0.9469397468650352
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_responsibility,93,13,0.6806720181432961,1.0,0.6,0.9034171810356171
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_extraversion,93,21,0.7662558562859955,1.0,1.0,0.9558020058148132
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_extraversion_assertiveness,93,6,0.7198531825370773,0.6,0.5,0.9541842242818286
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_extraversion_energy_level,93,19,0.7589149831398644,0.8,0.8,0.9130583666047561
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_extraversion_sociability,93,10,0.7431888036764047,1.0,0.7,0.9652346799977719
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_neuroticism,93,29,0.7777147802214198,1.0,1.0,0.9151789569245204
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_anxiety,93,20,0.7166900420757362,1.0,1.0,0.9483898826297725
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_depression,93,30,0.7915311390289754,1.0,1.0,0.9399477974542318
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_emotional_volatility,93,17,0.8024976873265494,0.8,0.6,0.9088410014731255
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_openness,93,6,0.4984184297693294,0.8,0.5,0.8637472576201942
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_openness_aesthetic_sensitivity,93,6,0.476455492226433,0.8,0.6,0.9027549505297281
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_openness_creative_imagination,93,5,0.3750559517770284,0.6,0.3,0.7830771003745371
pilot_holdout,F_composite,abs_cross_instrument,Big_Five_Inventory_2_openness_intellectual_curiosity,93,4,0.6272268807257317,0.6,0.3,0.8865979166318919
pilot_holdout,F_composite,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression,108,16,0.7615441043375537,1.0,0.8,0.9521867823827869
pilot_holdout,F_composite,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Anger,108,12,0.7433288557356121,0.8,0.7,0.9173608853507083
pilot_holdout,F_composite,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Hostility,108,18,0.6918745891565921,1.0,0.8,0.9259366477976707
pilot_holdout,F_composite,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Physical_aggression,108,6,0.46752788971772075,1.0,0.5,0.9529572923940369
pilot_holdout,F_composite,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Verbal_aggression,108,7,0.5451808663675249,1.0,0.6,0.9390601737850679
pilot_holdout,F_composite,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation,110,12,0.44070509208123887,0.4,0.4,0.8044255373584586
pilot_holdout,F_composite,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation_Reappraisal,110,6,0.05944142641390348,0.2,0.3,0.6103436673049049
pilot_holdout,F_composite,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation_Suppression,110,0,0.5289317674638775,0.0,0.0,0.7750125465005963
pilot_holdout,F_composite,abs_cross_instrument,Hope_Scale_Hope,110,45,0.7441471496517368,1.0,0.9,0.9006882261158333
pilot_holdout,F_composite,abs_cross_instrument,Hope_Scale_Hope_Agency,110,37,0.7987061289813584,1.0,0.9,0.9206053528099587
pilot_holdout,F_composite,abs_cross_instrument,Hope_Scale_Hope_Pathways,110,24,0.5350089038162433,0.2,0.3,0.6816628114964811
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness,78,16,0.6651702727652093,1.0,0.8,0.9557683068072206
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_altruism,78,10,0.602195273081349,0.8,0.5,0.862673984615504
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_cooperation,78,9,0.4545707457099862,1.0,0.7,0.9086870090806309
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_modesty,78,1,0.26605040529091156,0.0,0.1,0.8157196225203743
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_morality,78,9,0.43049355707583553,0.4,0.4,0.510200162643903
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_sympathy,78,5,0.4594772316291304,0.8,0.4,0.8318258476011918
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_trust,78,3,0.6174964276230098,0.4,0.3,0.8933864565340466
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness,78,20,0.7761984850592445,1.0,1.0,0.9749389348987229
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_achievement_striving,78,18,0.8205338964832635,1.0,0.8,0.9571508711431544
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_cautiousness,78,9,0.6034092489788692,1.0,0.6,0.9309144142215804
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_dutifulness,78,6,0.40790854714905345,0.4,0.3,0.7669929091693348
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_orderliness,78,5,0.5891956145120701,0.8,0.5,0.9709609540523894
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_self_discipline,78,13,0.7891981436285234,0.8,0.7,0.8856883100004538
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_self_efficacy,78,16,0.8210144286093652,1.0,0.9,0.9419024351702625
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion,78,19,0.7653738666396893,1.0,0.8,0.9384395500547213
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_activiity_level,78,10,0.5961506847582797,0.6,0.6,0.8827529615076276
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_assertiveness,78,6,0.7480494189354948,0.8,0.6,0.947920945775295
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_cheerfulness,78,21,0.8705851110914401,1.0,0.9,0.9590890013633023
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_excitement_seeking,78,5,0.7397792081336384,1.0,0.5,0.9655577943269612
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_friendliness,78,14,0.7089492785695316,0.8,0.7,0.9243950864777009
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_gregariousness,78,3,0.5333021408970775,0.6,0.3,0.895264340445906
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism,78,35,0.7778929930828663,1.0,1.0,0.9585083845367898
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_anger,78,14,0.7718231135952653,0.8,0.8,0.9064834240791382
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_anxiety,78,20,0.7680294389155147,1.0,1.0,0.967356279384809
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_depression,78,32,0.7002997002997002,1.0,0.9,0.9417572333647998
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_immoderation,78,2,0.7964061255200495,0.2,0.2,0.8877452957444066
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_self_consciousness,78,21,0.684568595961001,0.8,0.7,0.908804080455655
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_vulnerability,78,27,0.5624122712730307,1.0,0.8,0.8894502066528658
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness,78,9,0.6805978831295287,1.0,0.8,0.9477391479009097
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_adventurousness,78,2,0.3714892702234474,0.0,0.1,0.5782633203944313
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_artistic_interests,78,4,0.6314571504444921,0.8,0.4,0.9067999982816584
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_emotionality,78,4,0.543797974177721,0.6,0.3,0.7864562858578888
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_imagination,78,5,0.5109194602865489,0.8,0.4,0.8270875916989541
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_intellect,78,6,0.5553054540396312,0.8,0.6,0.9544804820962846
pilot_holdout,F_composite,abs_cross_instrument,International_Personality_Item_Pool_120_openness_liberalism,78,1,0.014453900529849895,0.0,0.0,0.42381039765038275
pilot_holdout,F_composite,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy,108,11,0.5468956910267035,0.4,0.6,0.7651267030488325
pilot_holdout,F_composite,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Empathic_Concern,108,11,0.658035382548801,1.0,0.6,0.9033416508525841
pilot_holdout,F_composite,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Fantasy,108,1,0.7132908437890004,0.2,0.1,0.9035954565748795
pilot_holdout,F_composite,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Personal_Distress,108,19,0.7455200205778959,1.0,0.9,0.9181064025059928
pilot_holdout,F_composite,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Perspective_Taking,108,7,0.2864328789047987,0.0,0.0,0.44483658203470144
pilot_holdout,F_composite,abs_cross_instrument,Life_Orientation_Test_Optimism,112,35,0.526779307752759,0.8,0.9,0.8518258082287543
pilot_holdout,F_composite,abs_cross_instrument,Mastery_Scale_Self_Mastery,112,26,0.6904107014726484,0.8,0.6,0.8714318008494669
pilot_holdout,F_composite,abs_cross_instrument,Mindful_Attention_Awareness_Scale_Mindful_Attention_Awareness,112,20,0.75374141524584,1.0,0.9,0.9336982290148782
pilot_holdout,F_composite,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support,109,13,0.591919191919192,0.0,0.2,0.7702368909433709
pilot_holdout,F_composite,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Family,109,6,0.436484107126309,0.0,0.2,0.6990182291206601
pilot_holdout,F_composite,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Friends,109,6,0.6106292280604209,0.6,0.5,0.8625456424982588
pilot_holdout,F_composite,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Significant_Other,109,0,0.5574923547400612,0.0,0.0,0.7706536948463041
pilot_holdout,F_composite,abs_cross_instrument,Need_for_Cognition_Scale_Need_for_Cognition,112,12,0.5733078210954318,0.8,0.6,0.8997208868028093
pilot_holdout,F_composite,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing,109,27,0.562700398480215,1.0,0.9,0.8960707315096929
pilot_holdout,F_composite,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Helplessness,109,25,0.6029469001946067,0.8,0.9,0.9039931877172678
pilot_holdout,F_composite,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Magnification,109,22,0.6060142711518859,1.0,0.9,0.9491403425881533
pilot_holdout,F_composite,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Rumination,109,19,0.267333889352238,0.8,0.6,0.752926736262307
pilot_holdout,F_composite,abs_cross_instrument,Penn_State_Worry_Questionnaire_Worry,112,23,0.7081183585608365,1.0,1.0,0.9673971106843305
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being,106,46,0.6180668564375142,1.0,1.0,0.8795275117677912
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_autonomy,106,2,0.6760057435070661,0.2,0.1,0.8283800616083019
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_environmental_mastery,106,31,0.7723152883089403,0.8,0.9,0.8920952398077224
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_personal_growth,106,16,0.426858452779807,0.4,0.6,0.8709660765186783
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_positive_relations_with_others,106,19,0.6474091241151724,0.6,0.7,0.8533119702901678
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_purpose_in_life,106,5,0.1696198705191828,0.0,0.0,0.5939337376659948
pilot_holdout,F_composite,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_self_acceptance,106,26,0.729480817190216,0.8,0.9,0.8989411772958787
pilot_holdout,F_composite,abs_cross_instrument,Rosenberg_Self_Esteem_Scale_Self_Esteem,112,46,0.7560221409778932,1.0,1.0,0.9508094382703425
pilot_holdout,F_composite,abs_cross_instrument,Satisfaction_with_Life_Scale_Satisfaction_with_Life,112,25,0.6974493456794342,1.0,0.9,0.9452485241830493
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion,106,28,0.5807038315237928,1.0,0.8,0.8636524858221994
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Common_Humanity,106,0,0.20773862004685495,0.0,0.0,0.468830970681439
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Isolation,106,18,0.6803184119706779,1.0,1.0,0.9577075960233846
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Mindfulness,106,7,0.20047358742474244,0.6,0.3,0.769412777128654
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Over_Identification,106,19,0.6230848678741466,1.0,1.0,0.9748163516089998
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Judgement,106,15,0.7269718114718997,0.6,0.6,0.9047887086935353
pilot_holdout,F_composite,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Kindness,106,3,0.2515706476559942,0.0,0.0,0.4129170780186335
pilot_holdout,F_composite,abs_cross_instrument,Self_Control_Scale_Self_Control,112,26,0.8103153722622749,1.0,1.0,0.9580761964865039
pilot_holdout,F_composite,abs_cross_instrument,Short_Grit_Scale_Grit,110,23,0.790302729752271,1.0,1.0,0.9618524534375743
pilot_holdout,F_composite,abs_cross_instrument,Short_Grit_Scale_Grit_Consistency_of_Interest,110,11,0.663683700380948,0.4,0.4,0.7765071021314721
pilot_holdout,F_composite,abs_cross_instrument,Short_Grit_Scale_Grit_Perseverance_of_Effort,110,29,0.7608457498365755,1.0,0.9,0.9605841862289763
pilot_holdout,F_paper,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness,109,24,-0.3451394680752479,0.6,0.3,0.5942465386861691
pilot_holdout,F_paper,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Attention_impulsivity,111,14,-0.2845121095121095,0.2,0.1,0.6693859562182886
pilot_holdout,F_paper,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Motor_Impulsivity,111,9,-0.07262197262197262,0.4,0.2,0.6513246245686566
pilot_holdout,F_paper,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,111,17,-0.5656897156897156,0.0,0.0,0.4122966870827078
pilot_holdout,F_paper,signed,Behavioral_Activation_System_Scale_behavioral_activation,109,12,0.7015753868964878,1.0,0.7,0.9696044205375902
pilot_holdout,F_paper,signed,Behavioral_Activation_System_Scale_behavioral_activation_Drive,111,4,0.5412864162864163,0.2,0.3,0.8665730535961884
pilot_holdout,F_paper,signed,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,111,6,0.2485170235170235,0.8,0.5,0.8766850721791678
pilot_holdout,F_paper,signed,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,111,11,0.6564320814320814,0.4,0.3,0.7960371441397067
pilot_holdout,F_paper,signed,Behavioral_Inhibition_System_Scale_behavioral_inhibition,112,19,0.40082686985341853,1.0,0.8,0.9419697898062397
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_agreeableness,109,16,0.34002409415253454,1.0,0.7,0.8915105868073577
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_agreeableness_compassion,111,12,0.4841874341874341,1.0,0.7,0.9242493857824052
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_agreeableness_respectfulness,111,15,0.28633731133731133,1.0,0.6,0.8571481810716239
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_agreeableness_trust,111,8,0.07673745173745174,0.8,0.5,0.8594144240167177
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_conscientiousness,109,19,0.33306459086275597,1.0,0.9,0.94252860058359
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_conscientiousness_organization,111,11,0.3339592839592839,1.0,0.8,0.9303403327621992
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_conscientiousness_productiveness,111,20,0.47090207090207087,1.0,0.9,0.9527781958078986
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_conscientiousness_responsibility,111,15,0.2960775710775711,1.0,0.8,0.9298278744200478
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_extraversion,109,22,0.4571865443425077,1.0,0.9,0.9393333242898443
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_extraversion_assertiveness,111,8,0.4196560196560197,0.8,0.5,0.9195699965324717
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_extraversion_energy_level,111,22,0.6064145314145314,1.0,0.9,0.9337785090705341
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_extraversion_sociability,111,12,0.3946384696384696,1.0,0.8,0.9618292265990206
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_neuroticism,109,29,0.10996200537484942,1.0,1.0,0.9420927908242773
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_neuroticism_anxiety,111,22,0.22449104949104948,1.0,1.0,0.9437511489736298
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_neuroticism_depression,111,34,0.0043173043173043175,1.0,1.0,0.896894845994832
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_neuroticism_emotional_volatility,111,19,0.20745875745875744,1.0,0.8,0.9378916848017307
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_openness,109,6,0.559864702066537,1.0,0.5,0.8984395648118901
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_openness_aesthetic_sensitivity,111,8,0.5122762372762374,1.0,0.8,0.9854384643459422
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_openness_creative_imagination,111,7,0.5233766233766234,0.8,0.5,0.8921702809861953
pilot_holdout,F_paper,signed,Big_Five_Inventory_2_openness_intellectual_curiosity,111,6,0.5895665145665145,1.0,0.5,0.9242316829970704
pilot_holdout,F_paper,signed,Buss_Perry_Aggression_Questionnaire_Aggression,108,16,-0.16098392828222202,0.8,0.6,0.76595653406671
pilot_holdout,F_paper,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Anger,111,15,0.07065637065637065,0.8,0.7,0.891554772786865
pilot_holdout,F_paper,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Hostility,111,19,0.16363636363636364,1.0,0.7,0.9268944787312633
pilot_holdout,F_paper,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Physical_aggression,111,7,-0.34912249912249915,0.4,0.2,0.5990988985989469
pilot_holdout,F_paper,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Verbal_aggression,111,8,-0.1876009126009126,0.4,0.2,0.6234209898755986
pilot_holdout,F_paper,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation,110,12,0.45907174898000586,0.4,0.4,0.8044255373584586
pilot_holdout,F_paper,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation_Reappraisal,111,6,0.27517550017550013,0.4,0.4,0.6871147837788191
pilot_holdout,F_paper,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation_Suppression,111,0,-0.5243155493155492,0.0,0.0,0.25644851759344145
pilot_holdout,F_paper,signed,Hope_Scale_Hope,110,45,0.47701462930820726,1.0,0.9,0.9006882261158333
pilot_holdout,F_paper,signed,Hope_Scale_Hope_Agency,111,38,0.5024482274482274,1.0,0.9,0.9330785807566597
pilot_holdout,F_paper,signed,Hope_Scale_Hope_Pathways,111,25,0.43172165672165674,0.2,0.4,0.7895856230587782
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness,106,20,0.3990578633146082,1.0,0.8,0.913727561846761
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_altruism,111,17,0.5651895401895402,0.8,0.6,0.8823991005856874
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_cooperation,111,12,0.2356265356265356,1.0,0.6,0.8164226082937626
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_modesty,111,2,-0.11475078975078976,0.0,0.0,0.5047605916318375
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_morality,111,14,0.30633555633555637,0.8,0.6,0.9105214799696227
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_sympathy,111,8,0.4716918216918216,1.0,0.6,0.891675567797979
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_agreeableness_trust,111,4,0.32449982449982445,0.2,0.3,0.9058571216803146
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness,106,23,0.348625840743633,1.0,1.0,0.9573691315289132
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_achievement_striving,111,25,0.6417251667251667,1.0,1.0,0.953230384804995
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_cautiousness,111,9,-0.051912951912951914,0.8,0.4,0.666731064954051
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_dutifulness,111,9,0.4079062829062829,0.2,0.2,0.6512641598327177
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_orderliness,111,6,0.35425587925587926,0.6,0.4,0.9310487283340353
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_self_discipline,111,16,0.26562829062829063,1.0,0.8,0.933103374454284
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_conscientiousness_self_efficacy,111,23,0.5398385398385398,1.0,1.0,0.9432193959063352
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion,106,25,0.46788926115323576,1.0,0.8,0.9366468337991479
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_activiity_level,111,16,0.5315549315549315,0.8,0.7,0.9095294494823822
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_assertiveness,111,10,0.47727272727272724,0.8,0.7,0.944568910390733
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_cheerfulness,111,27,0.6322393822393823,1.0,1.0,0.9475467772054279
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_excitement_seeking,111,8,0.560064935064935,1.0,0.7,0.9456169469802238
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_friendliness,111,20,0.4641628641628642,0.8,0.7,0.9338101252861828
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_extraversion_gregariousness,111,6,0.25186907686907684,1.0,0.6,0.952302318621488
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism,106,39,-0.021457540872106204,1.0,1.0,0.9283485688039391
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_anger,111,17,0.11945419445419445,0.8,0.7,0.893035789472575
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_anxiety,111,25,0.1845296595296595,1.0,1.0,0.955910268739911
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_depression,111,38,-0.056458406458406454,1.0,0.9,0.8487363394658225
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_immoderation,111,2,-0.07035802035802036,0.0,0.0,0.71356697028937
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_self_consciousness,111,27,-0.13795191295191295,0.8,0.8,0.8710923042303058
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_neuroticism_vulnerability,111,33,0.06198666198666199,0.8,0.7,0.8702923585815112
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness,106,11,0.614540141572411,1.0,0.8,0.9385068640528724
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_adventurousness,111,4,-0.045972270972270975,0.2,0.2,0.7029350708388725
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_artistic_interests,111,5,0.5191997191997192,1.0,0.5,0.8969996865207589
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_emotionality,111,7,0.4181993681993682,0.6,0.6,0.8039204506749275
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_imagination,111,5,0.4386100386100386,0.8,0.4,0.8149941776333439
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_intellect,111,8,0.323025623025623,1.0,0.7,0.9403928885632644
pilot_holdout,F_paper,signed,International_Personality_Item_Pool_120_openness_liberalism,111,1,0.07419269919269919,0.0,0.0,0.5164752299140828
pilot_holdout,F_paper,signed,Interpersonal_Reactivity_Index_Brief_Empathy,108,11,0.6289214705574131,0.4,0.6,0.7651267030488325
pilot_holdout,F_paper,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Empathic_Concern,111,13,0.5390663390663392,1.0,0.6,0.889934209699742
pilot_holdout,F_paper,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Fantasy,111,2,0.7058178308178308,0.2,0.2,0.925064668491541
pilot_holdout,F_paper,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Personal_Distress,111,19,0.15043875043875043,1.0,0.8,0.9145259333150726
pilot_holdout,F_paper,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Perspective_Taking,111,8,0.2998771498771498,0.0,0.1,0.5339922959423217
pilot_holdout,F_paper,signed,Life_Orientation_Test_Optimism,112,35,0.09313390508080774,0.8,0.9,0.8518258082287543
pilot_holdout,F_paper,signed,Mastery_Scale_Self_Mastery,112,26,0.030093620801585404,0.6,0.6,0.8289734547601093
pilot_holdout,F_paper,signed,Mindful_Attention_Awareness_Scale_Mindful_Attention_Awareness,112,20,0.055993098028496266,1.0,0.8,0.8675248748982708
